Order_ID,Order_Date,Region,Category,Sales,Quantity,Customer_Type
501,21/01/2023 20:00,East,Groceries,283,8,New
502,21/01/2023 21:00,North,Furniture,229,2,Returning
503,21/01/2023 22:00,North,Groceries,3722,4,Returning
504,21/01/2023 23:00,West,Clothing,1658,8,New
505,22/01/2023 0:00,East,Furniture,4002,1,Returning
506,22/01/2023 1:00,North,Electronics,2215,1,Returning
507,22/01/2023 2:00,West,Furniture,2320,4,Returning
508,22/01/2023 3:00,East,Furniture,2613,2,Returning
509,22/01/2023 4:00,West,Electronics,3594,1,New
510,22/01/2023 5:00,South,Furniture,1440,8,New
511,22/01/2023 6:00,North,Clothing,696,2,New
512,22/01/2023 7:00,South,Groceries,2825,4,New
513,22/01/2023 8:00,East,Electronics,1702,3,New
514,22/01/2023 9:00,South,Groceries,2268,2,New
515,22/01/2023 10:00,South,Clothing,3270,8,New
516,22/01/2023 11:00,East,Electronics,2521,3,New
517,22/01/2023 12:00,West,Groceries,3139,9,Returning
518,22/01/2023 13:00,South,Groceries,2767,5,Returning
519,22/01/2023 14:00,West,Clothing,3725,9,New
520,22/01/2023 15:00,South,Groceries,3559,3,New
521,22/01/2023 16:00,West,Clothing,2718,5,New
522,22/01/2023 17:00,East,Furniture,3427,6,Returning
523,22/01/2023 18:00,South,Clothing,4380,9,New
524,22/01/2023 19:00,East,Furniture,2218,8,New
525,22/01/2023 20:00,South,Electronics,2123,2,New
526,22/01/2023 21:00,East,Groceries,3845,2,New
527,22/01/2023 22:00,East,Clothing,2955,5,Returning
528,22/01/2023 23:00,South,Clothing,448,5,New
529,23/01/2023 0:00,South,Groceries,4471,5,Returning
530,23/01/2023 1:00,South,Groceries,251,4,Returning
531,23/01/2023 2:00,North,Electronics,3767,8,Returning
532,23/01/2023 3:00,West,Electronics,3818,5,New
533,23/01/2023 4:00,North,Clothing,4770,1,Returning
534,23/01/2023 5:00,North,Electronics,365,5,New
535,23/01/2023 6:00,East,Furniture,3025,1,New
536,23/01/2023 7:00,South,Electronics,2196,4,New
537,23/01/2023 8:00,West,Electronics,1720,1,New
538,23/01/2023 9:00,East,Clothing,543,6,New
539,23/01/2023 10:00,North,Furniture,2857,6,New
540,23/01/2023 11:00,South,Electronics,2447,1,New
541,23/01/2023 12:00,East,Furniture,612,8,New
542,23/01/2023 13:00,South,Furniture,3101,4,Returning
543,23/01/2023 14:00,East,Furniture,3716,2,New
544,23/01/2023 15:00,South,Groceries,3860,1,Returning
545,23/01/2023 16:00,North,Groceries,4536,3,New
546,23/01/2023 17:00,West,Groceries,2106,7,Returning
547,23/01/2023 18:00,North,Groceries,4770,8,Returning
548,23/01/2023 19:00,West,Clothing,4341,5,New
549,23/01/2023 20:00,South,Electronics,1553,7,Returning
550,23/01/2023 21:00,East,Groceries,880,2,New
551,23/01/2023 22:00,North,Clothing,2233,4,Returning
552,23/01/2023 23:00,West,Electronics,2069,6,New
553,24/01/2023 0:00,North,Groceries,2921,5,Returning
554,24/01/2023 1:00,West,Electronics,2959,6,Returning
555,24/01/2023 2:00,North,Groceries,3775,2,New
556,24/01/2023 3:00,West,Clothing,2598,7,Returning
557,24/01/2023 4:00,West,Furniture,614,8,New
558,24/01/2023 5:00,South,Furniture,4306,9,New
559,24/01/2023 6:00,West,Electronics,1618,6,Returning
560,24/01/2023 7:00,South,Clothing,4859,7,Returning
561,24/01/2023 8:00,West,Furniture,678,1,Returning
562,24/01/2023 9:00,East,Groceries,4795,9,New
563,24/01/2023 10:00,East,Furniture,546,6,New
564,24/01/2023 11:00,East,Electronics,1232,4,New
565,24/01/2023 12:00,West,Electronics,328,9,New
566,24/01/2023 13:00,South,Clothing,3555,1,Returning
567,24/01/2023 14:00,South,Electronics,4266,2,New
568,24/01/2023 15:00,West,Furniture,2227,3,New
569,24/01/2023 16:00,East,Furniture,4650,1,Returning
570,24/01/2023 17:00,East,Furniture,2992,2,Returning
571,24/01/2023 18:00,South,Furniture,3187,2,Returning
572,24/01/2023 19:00,East,Clothing,4243,7,New
573,24/01/2023 20:00,North,Groceries,1554,6,Returning
574,24/01/2023 21:00,South,Groceries,1836,9,Returning
575,24/01/2023 22:00,East,Clothing,4539,5,New
576,24/01/2023 23:00,South,Electronics,4515,9,New
577,25/01/2023 0:00,North,Groceries,4885,9,New
578,25/01/2023 1:00,South,Electronics,4519,2,New
579,25/01/2023 2:00,South,Groceries,724,9,Returning
580,25/01/2023 3:00,South,Electronics,4136,3,New
581,25/01/2023 4:00,South,Clothing,2108,3,Returning
582,25/01/2023 5:00,North,Furniture,4955,9,Returning
583,25/01/2023 6:00,West,Electronics,2414,7,New
584,25/01/2023 7:00,South,Furniture,2814,8,New
585,25/01/2023 8:00,South,Electronics,2696,7,New
586,25/01/2023 9:00,East,Electronics,1677,9,New
587,25/01/2023 10:00,South,Electronics,468,8,Returning
588,25/01/2023 11:00,East,Electronics,4489,4,New
589,25/01/2023 12:00,West,Electronics,4033,2,New
590,25/01/2023 13:00,North,Furniture,784,5,Returning
591,25/01/2023 14:00,North,Electronics,3906,2,Returning
592,25/01/2023 15:00,West,Furniture,3167,4,Returning
593,25/01/2023 16:00,North,Clothing,2105,2,New
594,25/01/2023 17:00,West,Groceries,1345,5,Returning
595,25/01/2023 18:00,West,Electronics,4313,6,Returning
596,25/01/2023 19:00,West,Groceries,3531,1,Returning
597,25/01/2023 20:00,North,Furniture,2784,8,New
598,25/01/2023 21:00,East,Clothing,3087,2,Returning
599,25/01/2023 22:00,West,Clothing,546,5,New
600,25/01/2023 23:00,South,Clothing,2422,8,Returning
601,26/01/2023 0:00,North,Groceries,1049,5,Returning
602,26/01/2023 1:00,West,Furniture,1121,3,Returning
603,26/01/2023 2:00,West,Electronics,3340,6,Returning
604,26/01/2023 3:00,South,Electronics,4565,1,Returning
605,26/01/2023 4:00,East,Furniture,2078,1,Returning
606,26/01/2023 5:00,East,Groceries,1118,8,New
607,26/01/2023 6:00,East,Electronics,3279,7,New
608,26/01/2023 7:00,West,Furniture,4369,3,New
609,26/01/2023 8:00,West,Electronics,3767,8,Returning
610,26/01/2023 9:00,West,Clothing,4357,8,New
611,26/01/2023 10:00,North,Electronics,2729,1,Returning
612,26/01/2023 11:00,South,Groceries,3784,7,New
613,26/01/2023 12:00,West,Furniture,786,2,Returning
614,26/01/2023 13:00,South,Groceries,1807,2,New
615,26/01/2023 14:00,South,Furniture,2009,2,Returning
616,26/01/2023 15:00,East,Clothing,2605,5,Returning
617,26/01/2023 16:00,North,Furniture,4652,7,New
618,26/01/2023 17:00,West,Electronics,4384,4,Returning
619,26/01/2023 18:00,East,Electronics,759,4,New
620,26/01/2023 19:00,East,Clothing,947,9,New
621,26/01/2023 20:00,West,Furniture,1852,9,New
622,26/01/2023 21:00,South,Clothing,1525,7,New
623,26/01/2023 22:00,East,Electronics,3112,4,Returning
624,26/01/2023 23:00,South,Groceries,4524,8,New
625,27/01/2023 0:00,North,Clothing,4815,3,Returning
626,27/01/2023 1:00,South,Groceries,3303,3,Returning
627,27/01/2023 2:00,North,Groceries,4207,7,Returning
628,27/01/2023 3:00,South,Furniture,2673,9,New
629,27/01/2023 4:00,East,Clothing,1121,4,Returning
630,27/01/2023 5:00,East,Groceries,2671,4,Returning
631,27/01/2023 6:00,North,Groceries,2820,1,New
632,27/01/2023 7:00,West,Furniture,3738,1,Returning
633,27/01/2023 8:00,North,Furniture,1177,3,Returning
634,27/01/2023 9:00,North,Electronics,1905,7,Returning
635,27/01/2023 10:00,South,Groceries,1884,9,Returning
636,27/01/2023 11:00,South,Electronics,4801,4,Returning
637,27/01/2023 12:00,North,Groceries,2275,2,New
638,27/01/2023 13:00,East,Electronics,3800,6,New
639,27/01/2023 14:00,South,Furniture,3779,6,New
640,27/01/2023 15:00,West,Clothing,1401,9,New
641,27/01/2023 16:00,South,Furniture,2902,4,New
642,27/01/2023 17:00,South,Electronics,4482,8,Returning
643,27/01/2023 18:00,West,Electronics,2428,3,New
644,27/01/2023 19:00,North,Clothing,4731,2,Returning
645,27/01/2023 20:00,West,Groceries,1151,9,Returning
646,27/01/2023 21:00,North,Electronics,463,6,New
647,27/01/2023 22:00,North,Electronics,4468,8,New
648,27/01/2023 23:00,North,Electronics,4254,9,Returning
649,28/01/2023 0:00,West,Clothing,4964,1,Returning
650,28/01/2023 1:00,North,Furniture,3429,1,New
651,28/01/2023 2:00,East,Electronics,4690,5,New
652,28/01/2023 3:00,West,Clothing,4152,9,Returning
653,28/01/2023 4:00,East,Electronics,4238,7,Returning
654,28/01/2023 5:00,North,Groceries,2889,7,New
655,28/01/2023 6:00,South,Clothing,1974,2,New
656,28/01/2023 7:00,North,Electronics,4679,3,New
657,28/01/2023 8:00,East,Clothing,2217,4,Returning
658,28/01/2023 9:00,East,Electronics,2740,2,Returning
659,28/01/2023 10:00,West,Furniture,2286,9,Returning
660,28/01/2023 11:00,South,Electronics,2868,5,Returning
661,28/01/2023 12:00,West,Clothing,2405,7,New
662,28/01/2023 13:00,East,Groceries,335,9,New
663,28/01/2023 14:00,North,Groceries,4422,5,Returning
664,28/01/2023 15:00,South,Groceries,2278,6,Returning
665,28/01/2023 16:00,North,Electronics,2986,4,New
666,28/01/2023 17:00,North,Furniture,782,8,Returning
667,28/01/2023 18:00,South,Electronics,117,1,New
668,28/01/2023 19:00,West,Groceries,1302,1,New
669,28/01/2023 20:00,North,Clothing,3552,5,Returning
670,28/01/2023 21:00,East,Groceries,586,9,Returning
671,28/01/2023 22:00,North,Clothing,4554,2,New
672,28/01/2023 23:00,South,Furniture,1154,3,New
673,29/01/2023 0:00,South,Clothing,1103,8,Returning
674,29/01/2023 1:00,South,Electronics,989,5,Returning
675,29/01/2023 2:00,West,Electronics,169,3,Returning
676,29/01/2023 3:00,North,Electronics,3882,6,New
677,29/01/2023 4:00,West,Clothing,4388,6,Returning
678,29/01/2023 5:00,West,Electronics,3109,5,New
679,29/01/2023 6:00,South,Electronics,1022,5,New
680,29/01/2023 7:00,South,Electronics,1498,6,Returning
681,29/01/2023 8:00,West,Furniture,2432,2,New
682,29/01/2023 9:00,North,Clothing,4776,6,Returning
683,29/01/2023 10:00,East,Clothing,1312,2,Returning
684,29/01/2023 11:00,West,Groceries,3685,3,Returning
685,29/01/2023 12:00,North,Clothing,2253,2,Returning
686,29/01/2023 13:00,South,Furniture,1559,1,Returning
687,29/01/2023 14:00,South,Clothing,2334,1,New
688,29/01/2023 15:00,North,Furniture,449,9,Returning
689,29/01/2023 16:00,East,Furniture,4014,4,New
690,29/01/2023 17:00,South,Clothing,1292,5,Returning
691,29/01/2023 18:00,South,Groceries,3655,7,Returning
692,29/01/2023 19:00,South,Electronics,435,2,Returning
693,29/01/2023 20:00,North,Electronics,4780,9,Returning
694,29/01/2023 21:00,West,Clothing,1046,4,New
695,29/01/2023 22:00,South,Clothing,4425,1,Returning
696,29/01/2023 23:00,West,Furniture,4066,8,Returning
697,30/01/2023 0:00,East,Clothing,4843,4,Returning
698,30/01/2023 1:00,South,Furniture,2442,7,New
699,30/01/2023 2:00,South,Groceries,3664,3,Returning
700,30/01/2023 3:00,East,Clothing,1916,9,New
701,30/01/2023 4:00,South,Electronics,1003,5,Returning
702,30/01/2023 5:00,West,Electronics,2271,5,Returning
703,30/01/2023 6:00,North,Clothing,912,3,Returning
704,30/01/2023 7:00,West,Furniture,4912,9,Returning
705,30/01/2023 8:00,North,Electronics,572,3,Returning
706,30/01/2023 9:00,North,Furniture,2987,2,Returning
707,30/01/2023 10:00,West,Clothing,3170,9,Returning
708,30/01/2023 11:00,West,Clothing,2737,9,New
709,30/01/2023 12:00,West,Electronics,3345,4,Returning
710,30/01/2023 13:00,West,Clothing,669,4,Returning
711,30/01/2023 14:00,East,Groceries,2820,6,New
712,30/01/2023 15:00,South,Groceries,1507,9,Returning
713,30/01/2023 16:00,North,Electronics,4707,8,Returning
714,30/01/2023 17:00,West,Groceries,3834,3,New
715,30/01/2023 18:00,West,Furniture,4865,6,Returning
716,30/01/2023 19:00,West,Electronics,284,7,Returning
717,30/01/2023 20:00,East,Electronics,1497,6,New
718,30/01/2023 21:00,West,Furniture,1058,3,New
719,30/01/2023 22:00,West,Groceries,155,9,Returning
720,30/01/2023 23:00,West,Groceries,1287,4,New
721,31/01/2023 0:00,South,Groceries,3426,2,New
722,31/01/2023 1:00,East,Electronics,1232,9,New
723,31/01/2023 2:00,West,Electronics,2594,3,Returning
724,31/01/2023 3:00,North,Groceries,4450,6,Returning
725,31/01/2023 4:00,North,Clothing,3499,5,New
726,31/01/2023 5:00,North,Groceries,2034,2,New
727,31/01/2023 6:00,East,Furniture,1925,1,New
728,31/01/2023 7:00,East,Electronics,2333,9,New
729,31/01/2023 8:00,North,Furniture,968,3,Returning
730,31/01/2023 9:00,West,Furniture,3207,7,Returning
731,31/01/2023 10:00,East,Electronics,1884,9,Returning
732,31/01/2023 11:00,North,Clothing,4277,9,Returning
733,31/01/2023 12:00,North,Groceries,3807,6,New
734,31/01/2023 13:00,West,Furniture,3092,8,Returning
735,31/01/2023 14:00,South,Electronics,1885,9,New
736,31/01/2023 15:00,East,Furniture,1129,3,New
737,31/01/2023 16:00,West,Groceries,3903,6,New
738,31/01/2023 17:00,North,Clothing,2483,5,New
739,31/01/2023 18:00,North,Clothing,1201,7,Returning
740,31/01/2023 19:00,West,Clothing,1056,7,New
741,31/01/2023 20:00,East,Electronics,910,9,New
742,31/01/2023 21:00,South,Electronics,3908,1,New
743,31/01/2023 22:00,South,Clothing,1222,6,New
744,31/01/2023 23:00,North,Groceries,2681,5,Returning
745,01/02/2023 0:00,East,Groceries,2313,4,New
746,01/02/2023 1:00,South,Electronics,2940,1,Returning
747,01/02/2023 2:00,East,Clothing,4398,4,New
748,01/02/2023 3:00,East,Groceries,4352,7,Returning
749,01/02/2023 4:00,North,Groceries,2310,4,New
750,01/02/2023 5:00,South,Groceries,175,1,New
751,01/02/2023 6:00,West,Electronics,2190,1,Returning
752,01/02/2023 7:00,North,Clothing,3070,1,Returning
753,01/02/2023 8:00,South,Furniture,2833,5,Returning
754,01/02/2023 9:00,South,Clothing,3292,7,New
755,01/02/2023 10:00,South,Clothing,855,9,Returning
756,01/02/2023 11:00,South,Electronics,3268,8,Returning
757,01/02/2023 12:00,South,Groceries,995,2,New
758,01/02/2023 13:00,East,Groceries,3778,9,Returning
759,01/02/2023 14:00,North,Electronics,1762,4,New
760,01/02/2023 15:00,East,Electronics,3578,5,New
761,01/02/2023 16:00,West,Electronics,335,5,Returning
762,01/02/2023 17:00,South,Electronics,2099,4,New
763,01/02/2023 18:00,North,Electronics,3555,6,New
764,01/02/2023 19:00,South,Furniture,1212,1,New
765,01/02/2023 20:00,North,Clothing,3997,2,New
766,01/02/2023 21:00,East,Clothing,3191,4,Returning
767,01/02/2023 22:00,North,Clothing,2979,4,Returning
768,01/02/2023 23:00,West,Groceries,1832,8,New
769,02/02/2023 0:00,West,Furniture,2464,9,Returning
770,02/02/2023 1:00,North,Clothing,3027,4,New
771,02/02/2023 2:00,North,Groceries,2415,6,Returning
772,02/02/2023 3:00,North,Furniture,3522,4,Returning
773,02/02/2023 4:00,North,Furniture,2225,4,New
774,02/02/2023 5:00,West,Groceries,1091,9,New
775,02/02/2023 6:00,South,Furniture,1148,4,New
776,02/02/2023 7:00,North,Groceries,128,6,New
777,02/02/2023 8:00,North,Clothing,1575,9,Returning
778,02/02/2023 9:00,West,Groceries,3770,3,New
779,02/02/2023 10:00,West,Furniture,3991,7,Returning
780,02/02/2023 11:00,East,Clothing,1092,7,Returning
781,02/02/2023 12:00,North,Clothing,4799,1,New
782,02/02/2023 13:00,East,Electronics,2562,2,Returning
783,02/02/2023 14:00,West,Electronics,4593,5,New
784,02/02/2023 15:00,West,Furniture,3563,8,New
785,02/02/2023 16:00,South,Groceries,3640,6,Returning
786,02/02/2023 17:00,North,Groceries,517,7,New
787,02/02/2023 18:00,East,Furniture,1178,3,New
788,02/02/2023 19:00,West,Clothing,143,6,New
789,02/02/2023 20:00,West,Furniture,3609,9,Returning
790,02/02/2023 21:00,East,Furniture,1788,3,Returning
791,02/02/2023 22:00,South,Clothing,3955,6,New
792,02/02/2023 23:00,West,Groceries,1761,7,New
793,03/02/2023 0:00,North,Furniture,4115,5,Returning
794,03/02/2023 1:00,West,Groceries,740,8,Returning
795,03/02/2023 2:00,North,Furniture,950,8,New
796,03/02/2023 3:00,East,Clothing,1770,6,Returning
797,03/02/2023 4:00,North,Clothing,2102,7,New
798,03/02/2023 5:00,East,Electronics,1809,3,New
799,03/02/2023 6:00,North,Clothing,3842,7,New
800,03/02/2023 7:00,East,Electronics,575,7,Returning
801,03/02/2023 8:00,North,Furniture,1821,4,Returning
802,03/02/2023 9:00,South,Groceries,4202,4,Returning
803,03/02/2023 10:00,North,Clothing,427,3,New
804,03/02/2023 11:00,North,Clothing,4717,7,Returning
805,03/02/2023 12:00,South,Clothing,4933,5,Returning
806,03/02/2023 13:00,West,Furniture,534,3,New
807,03/02/2023 14:00,West,Electronics,1527,6,Returning
808,03/02/2023 15:00,North,Furniture,1925,6,New
809,03/02/2023 16:00,South,Groceries,3904,6,New
810,03/02/2023 17:00,North,Furniture,3020,2,Returning
811,03/02/2023 18:00,East,Groceries,3257,7,Returning
812,03/02/2023 19:00,East,Clothing,3812,7,New
813,03/02/2023 20:00,North,Groceries,678,4,Returning
814,03/02/2023 21:00,West,Groceries,4183,6,Returning
815,03/02/2023 22:00,West,Electronics,3558,4,Returning
816,03/02/2023 23:00,North,Groceries,2929,4,New
817,04/02/2023 0:00,North,Groceries,4460,6,New
818,04/02/2023 1:00,East,Furniture,3532,9,Returning
819,04/02/2023 2:00,West,Clothing,1088,7,New
820,04/02/2023 3:00,North,Furniture,2206,2,Returning
821,04/02/2023 4:00,East,Furniture,2521,6,Returning
822,04/02/2023 5:00,West,Clothing,371,5,Returning
823,04/02/2023 6:00,South,Clothing,4778,6,Returning
824,04/02/2023 7:00,East,Groceries,730,8,New
825,04/02/2023 8:00,West,Groceries,3518,8,Returning
826,04/02/2023 9:00,West,Electronics,2581,3,New
827,04/02/2023 10:00,East,Furniture,226,9,New
828,04/02/2023 11:00,South,Clothing,4631,6,Returning
829,04/02/2023 12:00,East,Groceries,4274,7,Returning
830,04/02/2023 13:00,West,Clothing,2669,9,New
831,04/02/2023 14:00,North,Groceries,1222,7,Returning
832,04/02/2023 15:00,North,Electronics,696,9,Returning
833,04/02/2023 16:00,East,Electronics,1881,1,New
834,04/02/2023 17:00,West,Clothing,1352,1,New
835,04/02/2023 18:00,North,Electronics,2583,3,New
836,04/02/2023 19:00,West,Clothing,4835,9,Returning
837,04/02/2023 20:00,East,Groceries,2917,1,Returning
838,04/02/2023 21:00,North,Furniture,4461,1,New
839,04/02/2023 22:00,West,Electronics,3289,5,New
840,04/02/2023 23:00,North,Groceries,2429,8,Returning
841,05/02/2023 0:00,East,Furniture,4288,2,New
842,05/02/2023 1:00,West,Furniture,2410,4,New
843,05/02/2023 2:00,North,Furniture,4356,6,Returning
844,05/02/2023 3:00,East,Groceries,1529,1,New
845,05/02/2023 4:00,North,Groceries,731,4,Returning
846,05/02/2023 5:00,North,Clothing,4291,4,New
847,05/02/2023 6:00,South,Furniture,2978,9,Returning
848,05/02/2023 7:00,South,Furniture,4457,9,Returning
849,05/02/2023 8:00,East,Furniture,4695,6,New
850,05/02/2023 9:00,South,Clothing,363,8,New
851,05/02/2023 10:00,East,Furniture,2555,4,New
852,05/02/2023 11:00,South,Groceries,1937,8,Returning
853,05/02/2023 12:00,North,Furniture,3167,3,New
854,05/02/2023 13:00,East,Electronics,3989,2,Returning
855,05/02/2023 14:00,East,Groceries,1475,6,New
856,05/02/2023 15:00,North,Clothing,2828,5,Returning
857,05/02/2023 16:00,East,Furniture,3573,8,New
858,05/02/2023 17:00,East,Electronics,759,1,Returning
859,05/02/2023 18:00,South,Clothing,4089,3,Returning
860,05/02/2023 19:00,East,Clothing,3070,7,Returning
861,05/02/2023 20:00,West,Groceries,4753,4,Returning
862,05/02/2023 21:00,North,Clothing,1764,5,Returning
863,05/02/2023 22:00,South,Clothing,630,8,Returning
864,05/02/2023 23:00,South,Clothing,2582,1,New
865,06/02/2023 0:00,West,Clothing,520,1,Returning
866,06/02/2023 1:00,North,Furniture,4851,7,New
867,06/02/2023 2:00,North,Furniture,290,9,New
868,06/02/2023 3:00,South,Furniture,3792,4,New
869,06/02/2023 4:00,East,Furniture,2673,8,New
870,06/02/2023 5:00,South,Electronics,1906,7,New
871,06/02/2023 6:00,North,Furniture,423,2,New
872,06/02/2023 7:00,West,Clothing,3149,5,New
873,06/02/2023 8:00,South,Furniture,2968,9,Returning
874,06/02/2023 9:00,North,Furniture,1476,9,New
875,06/02/2023 10:00,South,Groceries,4560,3,New
876,06/02/2023 11:00,East,Clothing,1590,3,Returning
877,06/02/2023 12:00,South,Furniture,2304,2,Returning
878,06/02/2023 13:00,South,Furniture,2764,7,New
879,06/02/2023 14:00,North,Furniture,591,6,Returning
880,06/02/2023 15:00,North,Electronics,4668,5,New
